user_id,province,course_type,watch_seconds,payment_amount,completion_rate,rating,payment_status,visit_date
U105084,河南,Spark分析,2338,364.49,0.86,,paid,2026-04-07
U105085,,Linux运维,1064,300.46,0.22,,paid,2026-03-17
U105086,浙江,大数据基础,298,166.56,0.74,4.0,paid,2026-05-11
U105087,上海,Linux运维,12441,471.86,0.92,5.0,paid,2026-02-06
U105088,江苏,Spark分析,7383,119.89,0.72,4.5,paid,2026-03-18
U105089,山东,大数据基础,8656,288.15,0.9,3.5,paid,2026-03-28
U105090,广东,Python开发,2312,327.46,0.17,4.0,refund,2026-01-04
U105091,四川,Spark分析,5356,242.64,0.61,4.5,paid,2026-04-15
U105092,江苏,数据库应用,10441,461.31,0.38,4.5,paid,2026-03-08
U105093,上海,大数据基础,4600,213.24,0.29,3.5,paid,2026-01-18
U105094,江苏,大数据基础,10825,162.61,0.96,,paid,2026-02-03
U105095,浙江,Python开发,7614,220.44,0.45,,paid,2026-04-05
U105096,上海,数据库应用,4731,426.61,0.78,4.0,paid,2026-03-08
U105097,北京,Linux运维,11569,318.83,0.81,4.5,paid,2026-01-15
U105098,山东,大数据基础,13026,287.94,0.64,,paid,2026-01-19
U105099,浙江,Linux运维,9198,258.89,0.89,3.5,paid,2026-02-03
U105100,河南,Spark分析,10422,471.74,0.49,4.5,refund,2026-04-16
U105101,江苏,Python开发,8316,118.64,0.23,4.5,paid,2026-03-16
U105102,浙江,数据库应用,14024,389.4,0.87,4.5,paid,2026-04-16
U105103,北京,大数据基础,17205,427.63,0.22,,refund,2026-05-18
U105104,,Spark分析,12597,269.57,0.38,4.0,paid,2026-01-28
U105105,河南,大数据基础,2612,264.18,0.55,4.5,paid,2026-02-04
U105106,湖北,Linux运维,7150,379.81,0.27,4.5,paid,2026-01-18
U105107,浙江,Spark分析,12511,198.35,0.3,4.0,paid,2026-02-11
U105108,四川,大数据基础,14820,66.01,0.31,3.5,paid,2026-04-08
U105109,四川,Linux运维,5666,476.97,0.3,5.0,paid,2026-05-14
U105110,山东,Python开发,11600,421.0,0.38,4.0,refund,2026-01-20
U105111,江苏,Linux运维,1400,306.67,0.89,,paid,2026-05-11
U105112,北京,数据库应用,5505,409.28,0.82,5.0,paid,2026-03-15
U105113,江苏,Linux运维,10900,230.83,0.29,5.0,paid,2026-01-03
U105114,广东,Python开发,6000,411.28,0.31,,paid,2026-05-11
U105115,广东,Linux运维,3411,348.47,0.74,4.0,paid,2026-01-03
U105116,山东,Spark分析,11500,483.35,0.71,3.5,paid,2026-03-12
U105117,河南,Spark分析,14529,230.22,0.99,4.0,paid,2026-03-15
U105118,浙江,Spark分析,11908,71.19,0.46,5.0,paid,2026-03-30
U105119,江苏,数据库应用,1005,46.73,0.86,3.5,paid,2026-01-12
U105120,江苏,Python开发,16308,287.65,0.91,3.5,paid,2026-02-16
U105121,江苏,Python开发,740,380.05,0.61,5.0,paid,2026-04-01
U105122,四川,Linux运维,14872,68.6,0.47,,refund,2026-03-15
U105123,山东,大数据基础,3003,40.56,0.77,,refund,2026-04-01
U105124,浙江,Python开发,1465,275.52,0.47,5.0,paid,2026-01-18
U105125,四川,数据库应用,4557,458.41,0.43,,refund,2026-01-24
U105126,河南,Spark分析,7749,216.47,0.38,,refund,2026-03-16
U105127,山东,Linux运维,7969,300.25,0.89,,paid,2026-01-22
U105128,江苏,Linux运维,16441,458.1,0.49,,paid,2026-03-13
U105129,河南,Linux运维,16734,438.81,0.98,3.5,paid,2026-02-25
U105130,浙江,Linux运维,910,141.1,0.46,,paid,2026-03-22
U105131,,大数据基础,17825,360.04,0.17,5.0,paid,2026-02-26
U105132,,数据库应用,5727,384.16,0.22,4.5,refund,2026-01-29
U105133,江苏,Spark分析,6426,59.59,0.74,4.5,paid,2026-03-24
U105134,江苏,Linux运维,1767,196.69,0.89,4.5,paid,2026-03-20
U105135,广东,大数据基础,17500,144.98,0.72,4.0,paid,2026-04-18
U105136,湖北,大数据基础,13164,35.3,0.88,4.0,paid,2026-04-03
U105137,河南,Python开发,9145,333.37,0.74,5.0,refund,2026-03-06
U105138,浙江,大数据基础,2753,429.43,0.5,4.5,paid,2026-03-19
U105139,浙江,大数据基础,17257,284.27,0.48,,paid,2026-01-05
U105140,浙江,Spark分析,15570,361.51,0.96,,refund,2026-02-12
U105141,四川,大数据基础,912,230.9,0.88,3.5,paid,2026-05-18
U105142,上海,Linux运维,2832,309.53,0.47,5.0,paid,2026-04-10
U105143,,Linux运维,15569,434.39,0.9,5.0,paid,2026-03-15
U105144,四川,Spark分析,11960,317.49,0.66,5.0,paid,2026-02-04
U105145,上海,Spark分析,12120,68.65,0.86,,paid,2026-02-22
U105146,,Linux运维,6771,276.18,0.3,5.0,paid,2026-02-03
U105147,湖北,Spark分析,12516,371.48,0.43,,refund,2026-02-02
U105148,北京,Spark分析,6476,351.59,0.81,3.5,paid,2026-03-01
U105149,湖北,大数据基础,15050,170.01,0.75,3.5,paid,2026-04-19
U105150,北京,数据库应用,591,398.56,0.96,4.5,refund,2026-04-22
U105151,湖北,Spark分析,4903,388.72,0.66,4.0,paid,2026-02-22
U105152,,大数据基础,15851,492.48,0.21,,paid,2026-01-29
U105153,,Spark分析,14735,201.31,0.66,3.5,paid,2026-05-10
U105154,江苏,Python开发,11701,484.62,0.91,5.0,paid,2026-02-28
U105155,河南,Python开发,12558,372.0,0.85,4.0,paid,2026-05-12
U105156,山东,数据库应用,2594,351.73,0.68,4.5,paid,2026-03-15
U105157,浙江,Linux运维,12510,174.69,0.27,,refund,2026-02-15
U105158,四川,Linux运维,6633,318.48,0.4,4.5,refund,2026-04-27
U105159,山东,数据库应用,11243,460.89,0.6,,paid,2026-05-12
U105160,江苏,Linux运维,9702,303.21,0.62,4.5,refund,2026-03-21
U105161,广东,Spark分析,5111,464.79,0.28,5.0,paid,2026-01-17
U105162,北京,大数据基础,1661,300.65,0.67,5.0,paid,2026-04-01
U105163,,数据库应用,4271,301.98,0.89,5.0,paid,2026-05-07
U105164,北京,大数据基础,138,424.88,0.37,3.5,refund,2026-03-29
U105165,,Linux运维,2127,215.5,0.59,4.5,paid,2026-04-17
U105166,湖北,Python开发,10547,246.13,0.6,4.5,paid,2026-02-27
U105167,,大数据基础,12454,114.33,0.73,5.0,refund,2026-02-08
U105168,北京,Python开发,8436,362.14,0.56,3.5,paid,2026-02-27
U105169,上海,大数据基础,3081,236.2,1.0,,paid,2026-04-17
U105170,,大数据基础,11603,139.42,0.94,4.5,refund,2026-02-09
U105171,山东,Linux运维,2813,332.46,0.34,4.5,paid,2026-03-31
U105172,河南,Linux运维,11952,182.63,0.46,4.5,paid,2026-04-06
U105173,河南,Spark分析,681,103.26,0.73,5.0,paid,2026-02-09
U105174,广东,Linux运维,1673,333.21,0.88,4.5,refund,2026-01-15
U105175,山东,Linux运维,1506,447.23,0.99,,refund,2026-02-15
U105176,湖北,数据库应用,12853,278.06,0.75,5.0,refund,2026-01-08
U105177,,大数据基础,11660,475.63,0.5,3.5,paid,2026-01-30
U105178,北京,Linux运维,12049,180.09,0.55,4.5,paid,2026-02-24
U105179,广东,数据库应用,12316,46.03,0.45,4.0,refund,2026-05-10
U105180,四川,数据库应用,8012,80.35,0.48,,paid,2026-01-08
U105181,江苏,Spark分析,16197,351.76,0.75,5.0,paid,2026-03-26
U105182,湖北,Linux运维,14676,319.47,0.63,3.5,paid,2026-01-19
U105183,广东,大数据基础,7166,278.89,0.74,4.0,paid,2026-04-18
U105184,江苏,Python开发,5688,470.46,0.67,5.0,paid,2026-04-20
U105185,湖北,Linux运维,9310,170.01,0.97,,paid,2026-01-22
U105186,山东,Linux运维,6340,295.73,0.58,,paid,2026-01-31
U105187,广东,数据库应用,141,99.36,0.24,3.5,paid,2026-03-02
U105188,四川,Python开发,3009,486.27,0.92,,paid,2026-03-26
U105189,江苏,Linux运维,15043,328.27,0.35,,paid,2026-01-28
U105190,河南,Spark分析,11114,426.41,0.23,,refund,2026-04-10
U105191,上海,数据库应用,8023,306.74,0.28,4.5,refund,2026-03-13
U105192,山东,Spark分析,17714,225.42,0.17,5.0,paid,2026-03-21
U105193,上海,大数据基础,11085,234.08,0.46,5.0,paid,2026-02-03
U105194,山东,Linux运维,13315,376.75,0.63,3.5,refund,2026-01-28
U105195,北京,大数据基础,5425,472.96,0.43,4.5,paid,2026-01-26
U105196,上海,大数据基础,5298,425.01,0.66,3.5,paid,2026-01-13
U105197,湖北,Spark分析,2147,437.94,0.68,4.5,paid,2026-05-06
U105198,山东,数据库应用,8658,375.25,0.89,5.0,paid,2026-03-30
U105199,上海,Python开发,10954,67.36,0.61,,paid,2026-01-21
U105200,北京,Linux运维,6118,186.24,0.96,5.0,paid,2026-05-13
U105201,山东,大数据基础,3770,270.83,0.47,,paid,2026-01-20
U105202,江苏,Linux运维,7112,422.46,0.49,5.0,refund,2026-02-11
U105203,上海,Linux运维,13197,162.03,0.91,,paid,2026-02-25
U105204,北京,Linux运维,13782,76.06,0.69,4.0,paid,2026-02-01
U105205,广东,Python开发,14043,40.54,0.72,4.5,paid,2026-05-01
U105206,四川,数据库应用,30000,234.74,0.79,4.0,paid,2026-02-12
U105207,江苏,Spark分析,2483,202.2,0.88,4.0,paid,2026-01-10
U105208,浙江,Python开发,5574,281.0,0.57,,paid,2026-05-20
U105209,广东,Python开发,3737,163.83,0.99,5.0,paid,2026-02-23
U105210,北京,数据库应用,17272,60.85,0.85,5.0,paid,2026-01-04
U105211,广东,Spark分析,16919,366.09,0.87,,refund,2026-01-13
U105212,广东,数据库应用,16846,429.49,0.88,,refund,2026-01-28
U105213,浙江,Spark分析,5833,218.27,0.94,,paid,2026-04-30
U105214,河南,大数据基础,5027,412.05,0.71,4.5,refund,2026-01-21
U105215,,大数据基础,9410,207.01,0.32,5.0,paid,2026-05-18
U105216,北京,大数据基础,6843,492.62,0.75,4.5,paid,2026-03-08
U105217,山东,Linux运维,1439,135.3,0.19,,paid,2026-03-05
U105218,四川,数据库应用,10475,219.45,0.27,,paid,2026-05-01
U105219,广东,Linux运维,11580,246.64,0.58,3.5,paid,2026-04-05
U105220,河南,Spark分析,14192,215.45,0.36,4.0,paid,2026-04-09
U105221,北京,Python开发,12305,372.33,0.29,4.0,paid,2026-05-05
U105222,四川,Python开发,16739,277.71,0.63,5.0,paid,2026-02-06
U105223,北京,Python开发,2279,139.78,0.83,,paid,2026-01-24
U105224,四川,Linux运维,17096,419.15,0.8,5.0,refund,2026-05-21
U105225,北京,大数据基础,11135,291.04,0.66,4.5,paid,2026-01-18
U105226,江苏,Linux运维,2455,395.3,0.17,4.0,paid,2026-03-31
U105227,广东,大数据基础,3320,135.99,0.63,4.5,paid,2026-03-08
U105228,,大数据基础,10617,370.4,0.39,4.0,refund,2026-02-09
U105229,,Python开发,11651,295.1,0.66,3.5,paid,2026-01-25
U105230,江苏,大数据基础,2199,328.96,0.88,5.0,paid,2026-02-05
U105231,河南,大数据基础,1411,497.08,0.29,4.5,paid,2026-03-17
U105232,广东,大数据基础,11775,347.84,0.88,3.5,refund,2026-01-13
U105233,,Linux运维,10437,197.78,0.81,,refund,2026-03-15
U105234,湖北,Linux运维,7073,81.63,0.36,5.0,paid,2026-05-09
U105235,江苏,Spark分析,13618,106.99,0.33,,paid,2026-04-20
U105236,北京,Linux运维,4803,284.15,0.73,5.0,paid,2026-01-16
U105237,广东,Python开发,3404,152.99,0.77,5.0,paid,2026-03-09
U105238,北京,Linux运维,7276,94.87,0.18,4.5,paid,2026-01-02
U105239,浙江,数据库应用,13945,457.09,0.53,,paid,2026-02-28
U105240,上海,Spark分析,6734,192.04,0.92,3.5,refund,2026-02-24
U105241,湖北,Python开发,11212,255.64,0.19,3.5,refund,2026-05-06
U105242,广东,大数据基础,8506,263.12,0.34,4.5,refund,2026-04-06
U105243,山东,Spark分析,4126,65.85,0.18,3.5,paid,2026-05-01
U105244,河南,大数据基础,9727,427.47,0.74,,paid,2026-04-14
U105245,江苏,Spark分析,17800,330.26,0.78,4.5,paid,2026-02-13
U105246,广东,大数据基础,3571,48.23,0.29,4.5,paid,2026-04-03
U105247,上海,数据库应用,12762,334.63,0.2,4.0,paid,2026-02-27
U105248,北京,数据库应用,10702,409.64,0.99,,paid,2026-02-25
U105249,山东,大数据基础,15299,368.94,0.69,3.5,paid,2026-01-01
U105250,,Linux运维,11181,132.81,0.94,3.5,paid,2026-02-01
U105251,湖北,数据库应用,14023,138.33,0.47,4.0,paid,2026-02-26
U105252,四川,大数据基础,7644,403.85,0.87,4.5,refund,2026-02-12
U105253,浙江,数据库应用,17449,336.99,0.78,5.0,paid,2026-05-17
U105254,河南,大数据基础,5484,315.15,0.76,5.0,paid,2026-01-06
U105255,山东,数据库应用,8589,30.29,0.26,4.5,paid,2026-03-18
U105256,湖北,Spark分析,701,287.26,0.7,4.0,refund,2026-03-24
U105257,河南,Spark分析,12065,265.31,0.25,5.0,paid,2026-01-04
U105258,浙江,Linux运维,452,324.68,0.48,,paid,2026-04-04
U105259,北京,大数据基础,16430,121.35,0.83,3.5,paid,2026-04-11
U105260,湖北,Linux运维,4347,194.28,0.6,5.0,paid,2026-03-31
U105261,江苏,大数据基础,2650,251.83,0.44,4.5,paid,2026-02-11
U105262,江苏,Python开发,10497,36.76,0.65,4.0,paid,2026-02-01
U105263,北京,Python开发,279,158.82,0.23,3.5,refund,2026-03-02
U105264,山东,Spark分析,8987,225.94,0.28,5.0,paid,2026-04-06
U105265,山东,Linux运维,8235,260.84,0.89,4.0,paid,2026-01-06
U105266,北京,数据库应用,5601,478.05,0.44,4.0,paid,2026-01-07
U105267,山东,Spark分析,5448,189.59,0.18,3.5,paid,2026-02-03
U105268,上海,Linux运维,5202,457.49,0.25,3.5,paid,2026-03-29
U105269,湖北,数据库应用,13155,31.44,0.23,4.5,paid,2026-03-06
U105270,河南,大数据基础,12647,290.61,0.18,,paid,2026-01-20
U105271,浙江,Python开发,15138,203.53,0.27,,paid,2026-04-30
U105272,上海,Spark分析,1816,423.78,0.33,5.0,paid,2026-04-01
U105273,,大数据基础,7634,224.92,0.16,5.0,refund,2026-02-26
U105274,江苏,大数据基础,5898,359.41,0.89,3.5,paid,2026-02-16
U105275,山东,Python开发,4443,399.42,0.24,,paid,2026-05-12
U105276,河南,Linux运维,12864,292.96,0.37,,paid,2026-03-19
U105277,河南,Linux运维,17091,368.01,0.82,4.5,paid,2026-02-26
U105278,上海,Linux运维,3909,389.95,0.87,3.5,paid,2026-01-06
U105279,山东,大数据基础,13426,164.29,0.35,4.0,paid,2026-04-16
U105280,,Linux运维,16271,327.35,0.91,3.5,paid,2026-04-03
U105281,北京,Spark分析,16408,207.02,1.0,4.0,paid,2026-01-07
U105282,四川,大数据基础,6908,191.41,0.4,5.0,paid,2026-05-19
U105283,广东,Python开发,1921,276.8,0.23,,paid,2026-05-05
U105284,浙江,Spark分析,4130,401.53,0.91,,refund,2026-01-19
U105285,上海,大数据基础,11673,258.74,0.2,3.5,refund,2026-01-03
U105286,上海,大数据基础,13806,337.59,0.2,3.5,paid,2026-04-10
U105287,湖北,数据库应用,5105,237.05,0.25,4.0,paid,2026-02-08
U105288,广东,Python开发,15948,133.11,0.17,4.0,paid,2026-03-07
U105289,山东,Python开发,1144,79.13,0.61,5.0,paid,2026-01-22
U105290,广东,Spark分析,1888,356.4,0.54,4.5,paid,2026-03-10
U105291,江苏,Spark分析,4474,243.93,0.66,,refund,2026-01-14
U105292,北京,Spark分析,813,357.4,0.54,,paid,2026-04-23
U105293,上海,Spark分析,17818,202.34,0.53,4.0,paid,2026-03-25
U105294,山东,数据库应用,13019,316.92,0.53,4.5,paid,2026-05-17
U105295,北京,Python开发,5635,265.72,0.24,4.0,refund,2026-04-26
U105296,,大数据基础,16749,268.88,0.57,5.0,refund,2026-03-14
U105297,河南,Python开发,16155,33.5,0.86,,paid,2026-04-16
U105298,河南,Spark分析,9128,467.33,0.9,5.0,paid,2026-03-20
U105299,山东,Python开发,9731,49.91,0.61,3.5,paid,2026-02-10
U105300,北京,数据库应用,3956,285.29,0.32,5.0,paid,2026-01-21
U105301,北京,数据库应用,6698,45.95,0.36,4.0,paid,2026-04-29
U105302,四川,数据库应用,13867,187.14,0.25,,paid,2026-04-06
U105303,上海,Linux运维,5743,98.33,0.97,4.0,paid,2026-04-29
U105304,河南,Spark分析,4540,283.58,0.35,3.5,paid,2026-05-16
U105305,浙江,Spark分析,8518,468.61,0.54,5.0,paid,2026-01-15
U105306,山东,数据库应用,16812,377.76,0.45,4.0,paid,2026-01-13
U105307,湖北,Python开发,674,383.91,0.98,4.5,paid,2026-04-19
U105308,上海,Spark分析,13564,192.51,0.98,5.0,refund,2026-05-07
U105309,广东,Spark分析,16463,45.06,0.46,4.5,paid,2026-01-09
U105310,江苏,大数据基础,13245,264.72,0.58,4.0,paid,2026-05-08
U105311,,Python开发,8136,137.6,0.78,4.5,paid,2026-01-30
U105312,四川,Linux运维,5316,428.48,0.52,4.0,paid,2026-04-10
U105313,山东,数据库应用,17396,401.77,0.65,3.5,refund,2026-01-06
U105314,北京,Linux运维,13995,44.07,0.99,3.5,paid,2026-03-31
U105315,,大数据基础,14078,371.37,0.54,4.5,paid,2026-01-03
U105316,北京,Linux运维,2948,398.37,0.51,5.0,paid,2026-05-12
U105317,广东,Linux运维,5289,347.47,0.65,3.5,paid,2026-04-21
U105318,河南,大数据基础,732,442.5,0.78,4.0,paid,2026-05-19
U105319,浙江,Spark分析,9376,246.13,0.71,4.0,paid,2026-03-12
U105320,浙江,Spark分析,4448,427.75,0.42,4.5,paid,2026-01-09
U105321,广东,大数据基础,11937,464.09,0.29,,refund,2026-01-07
U105322,浙江,数据库应用,7176,384.94,0.44,,paid,2026-02-02
U105323,浙江,Spark分析,13304,88.83,0.96,4.5,refund,2026-03-16
U105324,河南,大数据基础,9800,435.72,0.64,3.5,refund,2026-02-05
U105325,,Python开发,14301,203.97,0.49,,paid,2026-05-12
U105326,北京,Python开发,2328,41.87,0.95,4.0,refund,2026-03-18
U105327,湖北,大数据基础,1474,458.04,0.33,4.5,paid,2026-04-04
U105328,四川,Linux运维,5688,443.99,0.75,,paid,2026-05-15
U105329,四川,大数据基础,2763,177.6,0.18,4.5,paid,2026-04-02
U105330,河南,大数据基础,12025,211.89,0.68,3.5,paid,2026-04-04
U105331,四川,Spark分析,570,385.56,0.55,5.0,paid,2026-02-03
U105332,广东,数据库应用,1751,346.26,0.39,,paid,2026-05-04
U105333,河南,数据库应用,14656,107.81,0.27,,paid,2026-01-23
U105334,江苏,大数据基础,15366,387.53,0.31,4.0,refund,2026-03-27
U105335,北京,Python开发,17092,73.45,0.98,,paid,2026-04-23
U105336,山东,Linux运维,11946,342.41,0.89,5.0,paid,2026-02-07
U105337,湖北,Python开发,15682,238.16,0.34,3.5,paid,2026-01-14
U105338,河南,Python开发,5548,444.95,0.53,5.0,refund,2026-01-04
U105339,江苏,Spark分析,6383,193.69,0.69,4.0,paid,2026-04-16
U105340,山东,Python开发,9018,155.73,0.2,4.0,refund,2026-05-06
U105341,北京,大数据基础,4158,287.94,0.95,,paid,2026-01-11
U105342,湖北,大数据基础,3990,121.99,0.35,4.5,paid,2026-02-16
U105343,,Spark分析,30000,268.76,0.95,3.5,refund,2026-04-12
U105344,,大数据基础,2527,78.51,0.37,,paid,2026-04-04
U105345,浙江,数据库应用,3457,30.6,0.38,4.5,refund,2026-03-24
U105346,,Spark分析,15913,408.58,0.27,4.5,paid,2026-03-28
U105347,广东,数据库应用,8384,142.38,0.26,3.5,paid,2026-01-16
U105348,湖北,数据库应用,9779,112.99,0.69,4.0,paid,2026-01-06
U105349,广东,大数据基础,4695,39.34,0.84,4.5,paid,2026-04-03
U105350,湖北,Spark分析,9101,253.38,0.84,,paid,2026-04-07
U105351,河南,Spark分析,8964,297.77,0.75,5.0,paid,2026-03-09
U105352,山东,大数据基础,15515,497.79,0.7,5.0,paid,2026-02-12
U105353,湖北,Linux运维,6043,347.99,0.41,,refund,2026-05-08
U105354,江苏,Linux运维,13555,475.24,0.7,,refund,2026-03-27
U105355,江苏,Linux运维,4647,252.5,0.82,,paid,2026-03-28
U105356,上海,Linux运维,7916,241.96,0.7,4.0,paid,2026-04-29
U105357,江苏,Linux运维,15983,473.03,0.75,3.5,paid,2026-03-27
U105358,北京,数据库应用,11984,478.94,0.88,,paid,2026-03-26
U105359,上海,数据库应用,15897,212.28,0.39,5.0,refund,2026-01-14
U105360,浙江,大数据基础,13170,279.79,0.18,5.0,paid,2026-02-01
U105361,广东,大数据基础,6116,294.19,0.41,4.0,paid,2026-01-22
U105362,江苏,Linux运维,14419,117.72,0.85,5.0,paid,2026-02-23
U105363,湖北,Spark分析,3919,235.63,0.56,3.5,paid,2026-05-10
U105364,浙江,Linux运维,16058,327.04,0.18,4.0,paid,2026-01-31
U105365,四川,大数据基础,13466,479.73,0.28,4.5,paid,2026-03-06
U105366,湖北,大数据基础,1163,223.22,0.43,5.0,refund,2026-03-19
U105367,上海,Python开发,3112,213.18,0.9,,paid,2026-03-03
U105368,上海,Spark分析,10633,127.07,0.52,4.5,paid,2026-03-05
U105369,,大数据基础,9691,224.81,0.43,4.0,paid,2026-03-30
U105370,河南,Spark分析,11804,142.79,0.3,5.0,refund,2026-05-06
U105371,上海,数据库应用,4169,303.69,0.97,5.0,paid,2026-02-25
U105372,山东,Python开发,6991,424.43,0.2,4.5,paid,2026-02-19
U105373,山东,Python开发,9037,471.46,0.34,5.0,paid,2026-03-12
U105374,北京,Linux运维,14318,496.36,0.2,5.0,paid,2026-01-27
U105375,河南,Linux运维,5780,240.15,0.53,4.5,paid,2026-04-18
U105376,北京,数据库应用,10936,457.95,0.21,4.5,refund,2026-04-26
U105377,山东,数据库应用,5669,401.77,0.83,4.0,paid,2026-02-13
U105378,山东,大数据基础,2106,408.83,0.7,4.0,paid,2026-04-04
U105379,北京,Python开发,8520,252.32,0.54,5.0,refund,2026-04-13
U105380,四川,Python开发,16072,88.63,0.73,,paid,2026-04-12
U105381,湖北,大数据基础,9313,99.47,0.16,,paid,2026-01-13
U105382,湖北,数据库应用,11502,66.18,0.93,,paid,2026-02-12
U105383,,Linux运维,6256,78.57,0.39,4.5,paid,2026-02-08
U105384,四川,Spark分析,1573,390.1,0.16,4.5,paid,2026-04-10
U105385,山东,Python开发,13666,41.34,0.82,,refund,2026-03-04
U105386,上海,Linux运维,13441,250.85,0.45,4.0,refund,2026-01-07
U105387,北京,数据库应用,3417,348.03,0.65,5.0,paid,2026-05-07
U105388,广东,大数据基础,16156,476.18,0.62,4.0,paid,2026-01-12
U105389,上海,数据库应用,13128,403.24,0.2,4.0,paid,2026-05-17
U105390,上海,Python开发,17562,232.76,0.76,4.5,paid,2026-02-24
U105391,浙江,数据库应用,9779,356.7,0.28,3.5,paid,2026-03-12
U105392,四川,大数据基础,15753,452.18,0.17,,paid,2026-01-01
U105393,河南,大数据基础,4746,464.97,0.84,3.5,refund,2026-04-10
U105394,山东,数据库应用,13116,189.08,0.38,3.5,paid,2026-04-23
U105395,四川,Spark分析,10474,409.42,0.73,4.0,refund,2026-01-25
U105396,上海,大数据基础,9576,458.44,0.91,4.0,paid,2026-03-24
U105397,,Spark分析,6288,348.89,0.74,3.5,refund,2026-05-06
U105398,广东,大数据基础,1331,478.72,0.67,3.5,paid,2026-03-20
U105399,江苏,数据库应用,14725,187.7,0.5,,paid,2026-05-01
U105400,上海,Linux运维,8463,154.75,0.85,4.0,paid,2026-04-26
